Wall time,Step,Value
1724584878.517958,2048,-318.8065185546875
1724584883.647458,4096,-392.1807861328125
1724584888.483943,6144,-366.0603942871094
1724584893.27745,8192,-360.52581787109375
1724584898.1422348,10240,-381.8104553222656
1724584902.971497,12288,-340.9566650390625
1724584907.921831,14336,-338.32159423828125
1724584912.720833,16384,-287.5992126464844
1724584917.6009119,18432,-303.1080322265625
1724584922.4220648,20480,-316.0648498535156
1724584927.278759,22528,-324.774169921875
1724584932.214746,24576,-330.9424133300781
1724584937.125293,26624,-335.6186828613281
1724584942.348406,28672,-306.2442626953125
1724584947.370035,30720,-289.583984375
1724584952.477495,32768,-276.4283752441406
1724584957.603217,34816,-255.29824829101562
1724584962.623191,36864,-251.39930725097656
1724584967.803869,38912,-255.20028686523438
1724584972.910045,40960,-244.59176635742188
1724584978.092528,43008,-245.19631958007812
1724584983.304241,45056,-220.24057006835938
1724584988.6442728,47104,-181.36744689941406
1724584993.822737,49152,-164.18812561035156
1724584998.9899478,51200,-154.12489318847656
1724585004.3879611,53248,-156.9151153564453
1724585009.6208372,55296,-156.4644012451172
1724585014.952848,57344,-139.24667358398438
1724585020.286114,59392,-131.34640502929688
1724585025.634709,61440,-115.41824340820312
1724585030.887435,63488,-79.19673919677734
1724585036.2049742,65536,-88.13744354248047
1724585041.466317,67584,-90.01515197753906
1724585046.6387682,69632,-97.30445861816406
1724585051.940334,71680,-87.33617401123047
1724585057.263456,73728,-83.08049011230469
1724585062.669941,75776,-75.61984252929688
1724585068.179615,77824,-70.94437408447266
1724585073.669784,79872,-70.40532684326172
1724585078.9844742,81920,-61.02301788330078
1724585084.289873,83968,-51.50533676147461
1724585089.700334,86016,-62.091243743896484
1724585095.226609,88064,-66.68937683105469
1724585100.697718,90112,-64.14606475830078
1724585106.201256,92160,-68.31236267089844
1724585111.8211641,94208,-65.4653549194336
1724585117.5470238,96256,-48.13581848144531
1724585123.086656,98304,-44.479976654052734
1724585128.7352269,100352,-42.09699249267578
1724585134.631273,102400,-44.024471282958984
1724585140.3349388,104448,-37.95976638793945
1724585146.107168,106496,-35.91914367675781
1724585151.79521,108544,-34.85497283935547
1724585157.497059,110592,-34.23733901977539
1724585163.293016,112640,-31.496912002563477
1724585168.920057,114688,-20.825307846069336
1724585174.718372,116736,-14.910792350769043
1724585180.559204,118784,-19.780723571777344
1724585186.6041758,120832,-22.53325843811035
1724585192.4992151,122880,-27.781742095947266
1724585198.422983,124928,-21.572601318359375
1724585204.122137,126976,-8.714945793151855
1724585209.991593,129024,-10.775688171386719
1724585216.067241,131072,1.445792317390442
1724585221.905786,133120,-6.039254188537598
1724585228.1342762,135168,0.5834543108940125
1724585234.50274,137216,9.880743980407715
1724585240.967669,139264,5.771127223968506
1724585247.365602,141312,5.841684341430664
1724585254.451762,143360,0.3094848394393921
1724585260.669216,145408,3.0657663345336914
1724585267.0392802,147456,0.8827292919158936
1724585273.79355,149504,0.2983753979206085
1724585281.227113,151552,2.140930414199829
1724585288.26645,153600,2.475684881210327
1724585295.334338,155648,2.7614009380340576
1724585302.271596,157696,15.006450653076172
1724585309.96273,159744,5.390951156616211
1724585317.523742,161792,24.951793670654297
1724585324.136554,163840,41.812198638916016
1724585332.1335711,165888,36.667083740234375
1724585339.003253,167936,38.317378997802734
1724585345.3924968,169984,37.552894592285156
1724585353.233425,172032,44.70102310180664
1724585360.413429,174080,49.13720703125
1724585367.842453,176128,43.272029876708984
1724585375.888444,178176,48.16301345825195
1724585382.744077,180224,46.82984161376953
1724585389.614717,182272,41.99441909790039
1724585396.1615229,184320,42.70861053466797
1724585403.6323578,186368,42.24384689331055
1724585411.1223319,188416,36.77402877807617
1724585418.359599,190464,48.57600784301758
1724585425.404999,192512,42.6494255065918
1724585432.372436,194560,36.93650817871094
1724585440.603351,196608,26.771270751953125
1724585447.695988,198656,8.511431694030762
1724585455.107635,200704,-3.532658338546753
1724585462.355673,202752,-10.527188301086426
1724585469.943465,204800,-16.473777770996094
1724585476.720136,206848,-27.794540405273438
1724585484.193331,208896,-25.148303985595703
1724585492.294838,210944,-40.711082458496094
1724585499.4707708,212992,-41.36332321166992
1724585506.088168,215040,-47.11330795288086
1724585513.73266,217088,-13.851006507873535
1724585521.475321,219136,-13.178847312927246
1724585529.484576,221184,-11.579398155212402
1724585537.003262,223232,-13.351659774780273
1724585544.384473,225280,-12.461386680603027
1724585551.508436,227328,-17.624618530273438
1724585558.192083,229376,-16.51698875427246
1724585564.989941,231424,-9.338369369506836
1724585571.646988,233472,7.535115718841553
1724585579.4272509,235520,21.196626663208008
1724585586.546674,237568,21.108156204223633
1724585592.7442079,239616,27.957685470581055
1724585598.6510239,241664,38.47040939331055
1724585604.683837,243712,37.219852447509766
1724585610.721462,245760,43.362430572509766
1724585616.676801,247808,39.5967903137207
1724585622.437713,249856,48.063724517822266
1724585628.5436769,251904,29.85779571533203
