Wall time,Step,Value
1724571026.605389,2048,-325.2538757324219
1724571031.710908,4096,-406.92083740234375
1724571037.489865,6144,-256.1432800292969
1724571042.814964,8192,-306.83154296875
1724571047.9181771,10240,-304.7420349121094
1724571054.03332,12288,-302.662841796875
1724571060.406265,14336,-323.46295166015625
1724571066.37251,16384,-325.6206359863281
1724571072.1693308,18432,-339.4713134765625
1724571077.182852,20480,-329.2804260253906
1724571082.224834,22528,-340.1573181152344
1724571087.798817,24576,-348.67974853515625
1724571093.032663,26624,-354.35650634765625
1724571097.8899462,28672,-359.49932861328125
1724571102.695758,30720,-363.2071838378906
1724571107.485384,32768,-354.2597961425781
1724571112.5472991,34816,-346.7356872558594
1724571119.8102489,36864,-318.5487976074219
1724571125.05073,38912,-320.58197021484375
1724571130.006041,40960,-313.6132507324219
1724571135.0581498,43008,-291.3871765136719
1724571140.092736,45056,-231.9884796142578
1724571145.094422,47104,-244.53834533691406
1724571150.068205,49152,-238.4315643310547
1724571155.167451,51200,-222.05892944335938
1724571161.550459,53248,-224.17352294921875
1724571167.222689,55296,-198.09254455566406
1724571172.675,57344,-185.7808074951172
1724571178.1039438,59392,-179.49903869628906
1724571183.5261068,61440,-170.5368194580078
1724571188.944625,63488,-163.26441955566406
1724571194.355893,65536,-137.4206085205078
1724571199.828303,67584,-111.4053726196289
1724571205.335851,69632,-95.54593658447266
1724571210.77812,71680,-88.58898162841797
1724571216.288037,73728,-83.55306243896484
1724571221.670423,75776,-68.40729522705078
1724571227.131937,77824,-54.66364669799805
1724571232.642217,79872,-52.574954986572266
1724571238.085867,81920,-60.14238739013672
1724571243.450923,83968,-61.254825592041016
1724571248.915244,86016,-47.304080963134766
1724571254.416951,88064,-50.854644775390625
1724571259.961237,90112,-54.8185920715332
1724571265.415526,92160,-44.532962799072266
1724571270.908092,94208,-40.36221694946289
1724571276.351346,96256,-36.98632049560547
1724571281.7427142,98304,-13.903373718261719
1724571287.2925901,100352,-8.819272994995117
1724571292.8473542,102400,-12.870402336120605
1724571298.448763,104448,-3.3529772758483887
1724571303.8933408,106496,14.237653732299805
1724571309.371021,108544,24.040109634399414
1724571314.8503418,110592,11.389644622802734
1724571320.414753,112640,5.989107608795166
1724571326.119581,114688,0.6430427432060242
1724571331.745449,116736,2.879112482070923
1724571337.2998478,118784,-9.888969421386719
1724571342.7605371,120832,-0.3794609308242798
1724571348.214277,122880,-5.721648216247559
1724571353.799249,124928,2.7218868732452393
1724571359.4675462,126976,3.2369182109832764
1724571365.06257,129024,6.123935222625732
1724571370.656171,131072,-1.1694962978363037
1724571376.8955488,133120,0.6673855781555176
1724571382.667402,135168,-4.597804069519043
1724571388.244235,137216,-8.08659839630127
1724571393.810687,139264,-0.6897080540657043
1724571399.443134,141312,5.448051929473877
1724571405.169152,143360,-2.0574936866760254
1724571410.7932339,145408,-8.516568183898926
1724571416.5141408,147456,-15.344438552856445
1724571422.174725,149504,-12.139108657836914
1724571427.81869,151552,-6.422662734985352
1724571433.456068,153600,2.961923360824585
1724571440.151194,155648,33.42965316772461
1724571446.8884091,157696,27.14162826538086
1724571453.940562,159744,33.29773712158203
1724571460.365579,161792,35.07694625854492
1724571467.4781282,163840,48.51508712768555
1724571473.968766,165888,49.5010871887207
1724571479.6396642,167936,55.942970275878906
1724571485.490286,169984,74.42726135253906
1724571494.0026398,172032,62.48532485961914
1724571501.619088,174080,59.8767204284668
1724571507.6318579,176128,47.81095504760742
1724571513.5678358,178176,57.23052215576172
1724571519.414149,180224,64.98046112060547
1724571526.657071,182272,79.67577362060547
1724571532.982919,184320,72.96497344970703
1724571538.762517,186368,66.38165283203125
1724571544.466492,188416,65.93419647216797
1724571550.1738088,190464,53.75022888183594
1724571555.977963,192512,54.31916809082031
1724571561.701308,194560,42.397705078125
1724571567.4295208,196608,41.46961975097656
1724571573.045743,198656,46.20573425292969
1724571578.7313762,200704,40.60166549682617
1724571584.442423,202752,39.19087600708008
1724571590.071061,204800,36.867713928222656
1724571595.635623,206848,42.108802795410156
1724571601.316364,208896,49.21854782104492
1724571606.8505752,210944,53.008277893066406
1724571612.4004219,212992,45.04124450683594
1724571617.9757419,215040,43.722721099853516
1724571623.705012,217088,41.99436569213867
1724571629.292452,219136,50.477447509765625
1724571635.003315,221184,57.83723831176758
1724571640.6328378,223232,51.44806671142578
1724571646.319187,225280,55.375274658203125
1724571651.975748,227328,49.65684509277344
1724571657.7018619,229376,50.48176574707031
1724571663.5196679,231424,51.69389343261719
1724571669.348691,233472,46.165916442871094
1724571675.1700218,235520,74.03634643554688
1724571681.002629,237568,62.94637680053711
1724571686.773639,239616,58.29833984375
1724571692.4629838,241664,65.85968780517578
1724571698.358162,243712,61.13918685913086
1724571704.232641,245760,54.225364685058594
1724571710.0571468,247808,55.16035842895508
1724571716.014625,249856,50.00981521606445
1724571721.779947,251904,57.81048583984375
