Wall time,Step,Value
1724574580.91857,2048,-494.26123046875
1724574587.504205,4096,-492.6634521484375
1724574592.872397,6144,-415.51611328125
1724574600.040761,8192,-380.17926025390625
1724574607.580877,10240,-398.67205810546875
1724574613.530931,12288,-412.615234375
1724574619.7621949,14336,-399.6361389160156
1724574624.752953,16384,-361.5489196777344
1724574629.683821,18432,-373.5924072265625
1724574634.796594,20480,-383.1251525878906
1724574639.803306,22528,-373.9443054199219
1724574644.863091,24576,-363.7347106933594
1724574649.940833,26624,-368.3427734375
1724574654.931862,28672,-346.2347412109375
1724574659.945703,30720,-337.8153076171875
1724574665.071469,32768,-342.9963073730469
1724574670.249971,34816,-335.0557556152344
1724574675.348889,36864,-326.4907531738281
1724574680.4617002,38912,-318.7422790527344
1724574685.644821,40960,-302.382080078125
1724574690.734693,43008,-279.5841064453125
1724574695.963042,45056,-263.83197021484375
1724574701.220067,47104,-248.2906036376953
1724574706.4890602,49152,-213.85350036621094
1724574711.514938,51200,-185.74642944335938
1724574716.698851,53248,-170.1065673828125
1724574721.855955,55296,-163.46084594726562
1724574726.995212,57344,-148.46522521972656
1724574732.1644568,59392,-132.96697998046875
1724574737.410361,61440,-137.04736328125
1724574742.699826,63488,-123.15530395507812
1724574747.980177,65536,-127.23668670654297
1724574753.2440162,67584,-112.45388793945312
1724574758.53372,69632,-72.57965850830078
1724574763.7401721,71680,-76.12096405029297
1724574769.1272728,73728,-73.08474731445312
1724574774.506392,75776,-86.8487548828125
1724574779.956442,77824,-67.7896957397461
1724574785.334052,79872,-62.2628288269043
1724574790.670708,81920,-53.5941162109375
1724574796.0068579,83968,-50.50950622558594
1724574801.399371,86016,-71.36115264892578
1724574806.839145,88064,-67.22891998291016
1724574812.173677,90112,-71.23887634277344
1724574817.480926,92160,-66.44937133789062
1724574822.848454,94208,-63.18983459472656
1724574828.238653,96256,-43.343868255615234
1724574833.8384142,98304,-31.73103904724121
1724574839.326505,100352,-13.88229751586914
1724574844.943169,102400,-17.867382049560547
1724574850.5117812,104448,-13.535758018493652
1724574856.0945961,106496,-3.284410238265991
1724574861.7202592,108544,7.334125518798828
1724574867.326936,110592,27.215251922607422
1724574872.9975328,112640,15.995648384094238
1724574878.567969,114688,11.815425872802734
1724574884.129602,116736,16.108373641967773
1724574889.739218,118784,21.321508407592773
1724574895.3962119,120832,30.746326446533203
1724574900.998881,122880,20.68326187133789
1724574906.546092,124928,28.859689712524414
1724574912.1506188,126976,30.882280349731445
1724574917.809139,129024,33.536983489990234
1724574923.577111,131072,32.31507110595703
1724574929.224722,133120,28.099374771118164
1724574934.941845,135168,31.259855270385742
1724574940.736814,137216,24.18211555480957
1724574946.588393,139264,26.106904983520508
1724574952.4477582,141312,40.12531661987305
1724574958.35938,143360,36.06747817993164
1724574964.224292,145408,22.52471160888672
1724574970.2028239,147456,24.8413143157959
1724574976.068892,149504,45.33352279663086
1724574981.890848,151552,45.9509391784668
1724574987.836642,153600,46.85130310058594
1724574993.6615832,155648,46.933414459228516
1724574999.569588,157696,61.135921478271484
1724575005.388043,159744,61.172760009765625
1724575011.161029,161792,62.091094970703125
1724575017.098439,163840,74.27896881103516
1724575022.7603462,165888,81.37638092041016
1724575028.802887,167936,76.81456756591797
1724575035.0579588,169984,78.6100082397461
1724575041.2148,172032,85.04862976074219
1724575047.129716,174080,65.73055267333984
1724575052.951689,176128,62.989192962646484
1724575058.983403,178176,56.12457275390625
1724575064.842162,180224,61.332672119140625
1724575070.7272289,182272,58.66087341308594
1724575076.640238,184320,64.82691955566406
1724575082.609983,186368,64.83129119873047
1724575088.4127538,188416,50.70083999633789
1724575094.240373,190464,53.640625
1724575100.107429,192512,45.82997131347656
1724575106.1649752,194560,47.82008743286133
1724575112.033542,196608,40.27482223510742
1724575117.939285,198656,40.290916442871094
1724575123.867871,200704,39.07118606567383
1724575129.8853602,202752,33.73380661010742
1724575135.792041,204800,32.59331130981445
1724575141.727639,206848,35.562625885009766
1724575147.713257,208896,23.419336318969727
1724575153.5856352,210944,31.56316566467285
1724575159.486676,212992,34.77593994140625
1724575165.544887,215040,34.51807403564453
1724575171.459629,217088,34.960018157958984
1724575177.4361799,219136,32.015010833740234
1724575183.440566,221184,27.88972282409668
1724575189.4014049,223232,22.167966842651367
1724575195.362583,225280,9.95404052734375
1724575201.290684,227328,17.438804626464844
1724575207.228239,229376,29.039541244506836
1724575213.1928399,231424,47.44547653198242
1724575219.17649,233472,42.7983283996582
1724575225.223349,235520,46.42901611328125
1724575231.1735291,237568,47.047080993652344
1724575237.171272,239616,46.806495666503906
1724575243.0627809,241664,64.47870635986328
1724575249.035228,243712,65.88094329833984
1724575255.0323079,245760,59.65228271484375
1724575260.997348,247808,57.688262939453125
1724575266.9577699,249856,63.86839294433594
1724575272.843067,251904,65.95610046386719
