Wall time,Step,Value
1724586578.4499252,2048,-148.5059814453125
1724586583.3244789,4096,-317.39300537109375
1724586588.044873,6144,-367.6710205078125
1724586592.8895948,8192,-393.20562744140625
1724586597.817953,10240,-409.4688720703125
1724586602.764004,12288,-369.7664794921875
1724586607.70281,14336,-382.94134521484375
1724586612.626032,16384,-389.3973693847656
1724586617.642012,18432,-358.3448181152344
1724586622.550011,20480,-319.50177001953125
1724586627.48772,22528,-302.96185302734375
1724586632.472461,24576,-310.4640197753906
1724586637.4799302,26624,-305.9427490234375
1724586642.5369458,28672,-300.6743469238281
1724586647.630827,30720,-279.9085388183594
1724586652.754625,32768,-268.7483215332031
1724586657.815935,34816,-249.4737091064453
1724586662.864214,36864,-247.39012145996094
1724586668.113083,38912,-232.78482055664062
1724586673.259821,40960,-228.21348571777344
1724586678.602507,43008,-215.0418701171875
1724586684.39246,45056,-205.4486541748047
1724586689.5699258,47104,-199.8029327392578
1724586695.413559,49152,-178.8846435546875
1724586701.2573,51200,-157.66497802734375
1724586706.564113,53248,-134.94712829589844
1724586712.71277,55296,-129.5568389892578
1724586719.408352,57344,-139.59039306640625
1724586725.516181,59392,-132.55079650878906
1724586732.025876,61440,-143.3105010986328
1724586738.479221,63488,-131.28651428222656
1724586745.191168,65536,-133.0861053466797
1724586750.660447,67584,-127.68380737304688
1724586757.031889,69632,-127.17770385742188
1724586762.9296482,71680,-115.22903442382812
1724586769.845676,73728,-87.73031616210938
1724586776.390095,75776,-69.32520294189453
1724586782.212689,77824,-58.417388916015625
1724586787.849953,79872,-43.589576721191406
1724586794.551442,81920,-39.674041748046875
1724586800.2550468,83968,-30.50450325012207
1724586806.2361128,86016,-42.35426712036133
1724586812.515551,88064,-37.466365814208984
1724586818.243395,90112,-46.61915588378906
1724586823.916081,92160,-42.5438117980957
1724586831.678584,94208,-27.18076515197754
1724586838.227274,96256,-21.617794036865234
1724586845.4096582,98304,-29.054967880249023
1724586851.494389,100352,-26.126846313476562
1724586858.1426811,102400,-12.046140670776367
1724586864.104478,104448,-7.9215216636657715
1724586869.609797,106496,16.45155143737793
1724586875.333239,108544,13.289798736572266
1724586881.001858,110592,-3.922029972076416
1724586886.791193,112640,-14.4451322555542
1724586892.779993,114688,-22.616390228271484
1724586900.6107478,116736,-12.399374961853027
1724586907.649539,118784,-4.3245415687561035
1724586913.675749,120832,3.742035388946533
1724586919.841451,122880,6.46918249130249
1724586926.192487,124928,13.250519752502441
1724586932.303752,126976,22.1534481048584
1724586938.699168,129024,11.273473739624023
1724586944.8454552,131072,17.01449203491211
1724586952.979819,133120,23.17565155029297
1724586961.0582862,135168,44.00938034057617
1724586966.9299352,137216,44.29765701293945
1724586973.7776089,139264,26.058048248291016
1724586980.104552,141312,7.988411903381348
1724586986.9680798,143360,-6.023993015289307
1724586993.327329,145408,-4.171611785888672
1724586999.564189,147456,14.797667503356934
1724587005.9680052,149504,15.431063652038574
1724587012.4386508,151552,24.71236228942871
1724587018.740701,153600,24.764171600341797
1724587026.306359,155648,19.31890869140625
1724587033.383026,157696,31.683988571166992
1724587040.17572,159744,26.3627986907959
1724587046.2517319,161792,25.040517807006836
1724587052.306457,163840,28.079605102539062
1724587059.5405388,165888,39.72384262084961
1724587066.226455,167936,42.10344696044922
1724587073.251619,169984,32.83700180053711
1724587080.161759,172032,25.241647720336914
1724587086.826134,174080,22.599224090576172
1724587094.773262,176128,23.730487823486328
1724587101.0541172,178176,29.085681915283203
1724587107.7530482,180224,27.90543556213379
1724587113.92985,182272,22.98042869567871
1724587120.418147,184320,16.73970603942871
1724587127.641949,186368,11.788046836853027
1724587133.456109,188416,-0.08931008726358414
1724587139.164434,190464,7.637991428375244
1724587144.874613,192512,-3.3200998306274414
1724587150.571008,194560,-8.264699935913086
1724587156.373326,196608,-14.507530212402344
1724587162.136693,198656,-9.214357376098633
1724587167.926309,200704,10.8546724319458
1724587173.644757,202752,-3.91827392578125
1724587179.362976,204800,-8.47847843170166
1724587184.999263,206848,-8.998579978942871
1724587190.7527292,208896,-12.727031707763672
1724587196.613581,210944,-11.683363914489746
1724587202.4621792,212992,-13.846220016479492
1724587208.258778,215040,-5.570644378662109
1724587214.106022,217088,-11.180065155029297
1724587219.925327,219136,-22.228179931640625
1724587225.782114,221184,-28.743167877197266
1724587231.6076212,223232,-24.29194450378418
1724587237.4605792,225280,-18.499351501464844
1724587243.255342,227328,-20.078880310058594
1724587249.04547,229376,-21.24434471130371
1724587254.968149,231424,-17.32225227355957
1724587260.804224,233472,-0.865348219871521
1724587266.667616,235520,-6.173306465148926
1724587272.663569,237568,-10.421552658081055
1724587280.255863,239616,-22.37732696533203
1724587286.27444,241664,-17.880462646484375
1724587292.2935748,243712,-5.2439799308776855
1724587298.183755,245760,-12.027976989746094
1724587304.109144,247808,-11.985578536987305
1724587309.9792051,249856,-9.470880508422852
1724587315.926498,251904,3.138359546661377
