Wall time,Step,Value
1724580809.21245,2048,-489.30908203125
1724580814.2754061,4096,-389.1155090332031
1724580819.211385,6144,-420.319091796875
1724580824.213017,8192,-382.58538818359375
1724580829.240424,10240,-400.26885986328125
1724580834.30034,12288,-410.3186950683594
1724580839.37158,14336,-392.5982666015625
1724580844.604563,16384,-372.6653137207031
1724580850.053712,18432,-356.6432189941406
1724580855.160307,20480,-362.137451171875
1724580861.581782,22528,-362.4817810058594
1724580866.611073,24576,-361.43084716796875
1724580871.6626859,26624,-359.9754638671875
1724580876.753967,28672,-331.9404296875
1724580881.999124,30720,-331.8553161621094
1724580887.3047,32768,-332.1203308105469
1724580892.7904909,34816,-331.3412780761719
1724580898.249923,36864,-318.11883544921875
1724580903.576372,38912,-306.0595703125
1724580908.773797,40960,-295.3769836425781
1724580913.862464,43008,-286.84478759765625
1724580919.007854,45056,-278.51873779296875
1724580924.1782012,47104,-241.46400451660156
1724580929.314707,49152,-213.1227569580078
1724580934.5258539,51200,-187.0579071044922
1724580939.7002099,53248,-176.91969299316406
1724580944.8356102,55296,-160.37399291992188
1724580950.030594,57344,-133.08811950683594
1724580955.212277,59392,-126.28506469726562
1724580960.354177,61440,-104.2369613647461
1724580965.580734,63488,-81.2790298461914
1724580970.844231,65536,-66.51105499267578
1724580976.095737,67584,-54.140350341796875
1724580981.395742,69632,-34.325767517089844
1724580986.602381,71680,-16.196739196777344
1724580991.759586,73728,-21.982542037963867
1724580996.98965,75776,8.874429702758789
1724581002.2560132,77824,24.751861572265625
1724581007.518906,79872,12.690689086914062
1724581012.792796,81920,0.3192843794822693
1724581018.015284,83968,1.8309577703475952
1724581023.2818801,86016,-4.41517448425293
1724581028.464052,88064,13.186796188354492
1724581033.809991,90112,7.461429595947266
1724581039.203695,92160,8.901693344116211
1724581044.527848,94208,24.65251922607422
1724581049.823615,96256,26.66177749633789
1724581055.063398,98304,37.36434555053711
1724581060.269435,100352,36.26907730102539
1724581065.721332,102400,30.600435256958008
1724581071.1362638,104448,47.168548583984375
1724581076.507427,106496,47.02715301513672
1724581081.842609,108544,33.97455978393555
1724581087.333149,110592,13.762855529785156
1724581092.782921,112640,9.703758239746094
1724581098.209671,114688,-2.311114549636841
1724581103.928134,116736,-0.9122665524482727
1724581109.326603,118784,15.550837516784668
1724581114.7713978,120832,17.641403198242188
1724581120.232915,122880,11.717710494995117
1724581125.813765,124928,19.9572696685791
1724581131.477039,126976,15.8738374710083
1724581137.118488,129024,22.79103660583496
1724581142.7256682,131072,2.179135799407959
1724581148.384481,133120,11.397997856140137
1724581154.0947552,135168,1.6485741138458252
1724581159.6683688,137216,-3.547790050506592
1724581165.34252,139264,7.547184467315674
1724581171.055549,141312,-5.764369010925293
1724581176.6695108,143360,-4.377366542816162
1724581182.366912,145408,12.193246841430664
1724581187.989952,147456,16.0047607421875
1724581193.712832,149504,50.50146484375
1724581199.462999,151552,58.88871765136719
1724581205.2158132,153600,61.00534439086914
1724581210.884894,155648,49.432640075683594
1724581216.7450528,157696,49.687828063964844
1724581222.6505,159744,37.039798736572266
1724581228.558769,161792,30.572036743164062
1724581234.416151,163840,24.376707077026367
1724581240.4524028,165888,11.639596939086914
1724581246.367381,167936,27.43203353881836
1724581252.339228,169984,19.935678482055664
1724581258.254178,172032,14.534056663513184
1724581264.396649,174080,15.599355697631836
1724581270.382902,176128,21.91566276550293
1724581276.213272,178176,16.2845458984375
1724581282.40198,180224,22.538000106811523
1724581288.245895,182272,32.45320510864258
1724581294.139394,184320,25.12000846862793
1724581300.267342,186368,20.528911590576172
1724581306.2361212,188416,1.8575193881988525
1724581312.374517,190464,1.6601883172988892
1724581318.474265,192512,-2.7698731422424316
1724581324.5619578,194560,8.34400463104248
1724581330.647656,196608,15.367410659790039
1724581336.8163042,198656,22.381418228149414
1724581342.8538911,200704,17.980995178222656
1724581349.048033,202752,24.810218811035156
1724581355.155463,204800,31.997671127319336
1724581361.083078,206848,37.42499542236328
1724581367.078086,208896,26.326492309570312
1724581373.057277,210944,32.38788986206055
1724581379.13984,212992,35.180484771728516
1724581384.9992251,215040,24.304216384887695
1724581390.9109051,217088,31.175878524780273
1724581396.91521,219136,33.10232162475586
1724581402.900104,221184,31.564857482910156
1724581408.929088,223232,40.07956314086914
1724581414.915475,225280,44.49271774291992
1724581420.9991412,227328,52.66250991821289
1724581426.9266949,229376,50.617652893066406
1724581432.80624,231424,51.06128692626953
1724581438.8169868,233472,53.35811233520508
1724581444.792941,235520,48.407981872558594
1724581451.0397298,237568,35.051841735839844
1724581457.141662,239616,45.84667205810547
1724581463.270506,241664,51.94049072265625
1724581469.3301902,243712,51.65053176879883
1724581475.436683,245760,37.91093826293945
1724581481.462074,247808,35.938941955566406
1724581487.505128,249856,31.45749282836914
1724581494.284163,251904,42.02888488769531
